Mention Type,Mention Date,Outlet or Author,Mention Title,Country,External Mention ID,Mention URL,Research Output Title,Journal/Collection Title,Authors at my Institution,Departments,Output Type,Subjects (FoR),Affiliations (GRID),Publication Date,Altmetric Attention Score,Details Page URL,DOI,ISBN,National Clinical Trial ID,URI,PubMed ID,PubMedCentral ID,Handle.net IDs,ADS Bibcode,arXiv ID,RePEc ID,SSRN,URN
Facebook post,2015-03-26 05:06:16,"Move it! Gourmet","WIEMY CO JEMY",,"",https://www.facebook.com/permalink.php?story_fbid=706028376183035&id=232006836918527,"Non-Celiac Gluten Sensitivity: The New Frontier of Gluten Related Disorders","Nutrients",,,Article,"11 Medical and Health Sciences; 1103 Clinical Sciences","Charité - University Medicine Berlin; Columbia University Medical Center; Fondazione IRCCS Ca' Granda Ospedale Maggiore Policlinico; Harvard University; Johannes Gutenberg University of Mainz; Klinikum der Universität München; Marche Polytechnic University; Massachusetts General Hospital; Rovira i Virgili University; St Anna Children's Hospital; University Clinical Centre Maribor; University Medical Center of the Johannes Gutenberg University Mainz; University of Bari Aldo Moro; University of Bologna; University of Campania ""Luigi Vanvitelli""; University of Florence; University of Palermo; University of Salerno; University of Sheffield",2013-09-26,219,https://www.altmetric.com/details/1783710,10.3390/nu5103839,,,http://www.mdpi.com/2072-6643/5/10/3839/,24077239,,"",,,,,
Facebook post,2015-03-25 22:12:33,"Mr. Potato","WIEMY CO JEMY",Poland,"",https://www.facebook.com/permalink.php?story_fbid=1628800997335754&id=1505456949670160,"Non-Celiac Gluten Sensitivity: The New Frontier of Gluten Related Disorders","Nutrients",,,Article,"11 Medical and Health Sciences; 1103 Clinical Sciences","Charité - University Medicine Berlin; Columbia University Medical Center; Fondazione IRCCS Ca' Granda Ospedale Maggiore Policlinico; Harvard University; Johannes Gutenberg University of Mainz; Klinikum der Universität München; Marche Polytechnic University; Massachusetts General Hospital; Rovira i Virgili University; St Anna Children's Hospital; University Clinical Centre Maribor; University Medical Center of the Johannes Gutenberg University Mainz; University of Bari Aldo Moro; University of Bologna; University of Campania ""Luigi Vanvitelli""; University of Florence; University of Palermo; University of Salerno; University of Sheffield",2013-09-26,219,https://www.altmetric.com/details/1783710,10.3390/nu5103839,,,http://www.mdpi.com/2072-6643/5/10/3839/,24077239,,"",,,,,
Facebook post,2015-03-25 21:07:47,"Świętokrzyskie Bez Glutenu","WIEMY CO JEMY",,"",https://www.facebook.com/permalink.php?story_fbid=456186481199707&id=279626745522349,"Non-Celiac Gluten Sensitivity: The New Frontier of Gluten Related Disorders","Nutrients",,,Article,"11 Medical and Health Sciences; 1103 Clinical Sciences","Charité - University Medicine Berlin; Columbia University Medical Center; Fondazione IRCCS Ca' Granda Ospedale Maggiore Policlinico; Harvard University; Johannes Gutenberg University of Mainz; Klinikum der Universität München; Marche Polytechnic University; Massachusetts General Hospital; Rovira i Virgili University; St Anna Children's Hospital; University Clinical Centre Maribor; University Medical Center of the Johannes Gutenberg University Mainz; University of Bari Aldo Moro; University of Bologna; University of Campania ""Luigi Vanvitelli""; University of Florence; University of Palermo; University of Salerno; University of Sheffield",2013-09-26,219,https://www.altmetric.com/details/1783710,10.3390/nu5103839,,,http://www.mdpi.com/2072-6643/5/10/3839/,24077239,,"",,,,,
Facebook post,2015-03-25 21:05:10,"Refleksoterapia Harmony","WIEMY CO JEMY",Poland,"",https://www.facebook.com/permalink.php?story_fbid=364636823736471&id=211730412360447,"Non-Celiac Gluten Sensitivity: The New Frontier of Gluten Related Disorders","Nutrients",,,Article,"11 Medical and Health Sciences; 1103 Clinical Sciences","Charité - University Medicine Berlin; Columbia University Medical Center; Fondazione IRCCS Ca' Granda Ospedale Maggiore Policlinico; Harvard University; Johannes Gutenberg University of Mainz; Klinikum der Universität München; Marche Polytechnic University; Massachusetts General Hospital; Rovira i Virgili University; St Anna Children's Hospital; University Clinical Centre Maribor; University Medical Center of the Johannes Gutenberg University Mainz; University of Bari Aldo Moro; University of Bologna; University of Campania ""Luigi Vanvitelli""; University of Florence; University of Palermo; University of Salerno; University of Sheffield",2013-09-26,219,https://www.altmetric.com/details/1783710,10.3390/nu5103839,,,http://www.mdpi.com/2072-6643/5/10/3839/,24077239,,"",,,,,
Facebook post,2015-03-25 18:35:35,"Bezglutenowe czary-mary Anny. W kuchni ze Speedcookiem.","WIEMY CO JEMY",,"",https://www.facebook.com/permalink.php?story_fbid=844417118956939&id=810291335702851,"Non-Celiac Gluten Sensitivity: The New Frontier of Gluten Related Disorders","Nutrients",,,Article,"11 Medical and Health Sciences; 1103 Clinical Sciences","Charité - University Medicine Berlin; Columbia University Medical Center; Fondazione IRCCS Ca' Granda Ospedale Maggiore Policlinico; Harvard University; Johannes Gutenberg University of Mainz; Klinikum der Universität München; Marche Polytechnic University; Massachusetts General Hospital; Rovira i Virgili University; St Anna Children's Hospital; University Clinical Centre Maribor; University Medical Center of the Johannes Gutenberg University Mainz; University of Bari Aldo Moro; University of Bologna; University of Campania ""Luigi Vanvitelli""; University of Florence; University of Palermo; University of Salerno; University of Sheffield",2013-09-26,219,https://www.altmetric.com/details/1783710,10.3390/nu5103839,,,http://www.mdpi.com/2072-6643/5/10/3839/,24077239,,"",,,,,
Facebook post,2015-03-25 14:59:13,"Bezglutenowo po polsku","WIEMY CO JEMY",,"",https://www.facebook.com/permalink.php?story_fbid=739980616118878&id=528830727233869,"Non-Celiac Gluten Sensitivity: The New Frontier of Gluten Related Disorders","Nutrients",,,Article,"11 Medical and Health Sciences; 1103 Clinical Sciences","Charité - University Medicine Berlin; Columbia University Medical Center; Fondazione IRCCS Ca' Granda Ospedale Maggiore Policlinico; Harvard University; Johannes Gutenberg University of Mainz; Klinikum der Universität München; Marche Polytechnic University; Massachusetts General Hospital; Rovira i Virgili University; St Anna Children's Hospital; University Clinical Centre Maribor; University Medical Center of the Johannes Gutenberg University Mainz; University of Bari Aldo Moro; University of Bologna; University of Campania ""Luigi Vanvitelli""; University of Florence; University of Palermo; University of Salerno; University of Sheffield",2013-09-26,219,https://www.altmetric.com/details/1783710,10.3390/nu5103839,,,http://www.mdpi.com/2072-6643/5/10/3839/,24077239,,"",,,,,
Facebook post,2015-03-25 14:14:44,"Olga Lewandowska Dobry Dietetyk","WIEMY CO JEMY",Poland,"",https://www.facebook.com/permalink.php?story_fbid=1563893800548922&id=1499855246952778,"Non-Celiac Gluten Sensitivity: The New Frontier of Gluten Related Disorders","Nutrients",,,Article,"11 Medical and Health Sciences; 1103 Clinical Sciences","Charité - University Medicine Berlin; Columbia University Medical Center; Fondazione IRCCS Ca' Granda Ospedale Maggiore Policlinico; Harvard University; Johannes Gutenberg University of Mainz; Klinikum der Universität München; Marche Polytechnic University; Massachusetts General Hospital; Rovira i Virgili University; St Anna Children's Hospital; University Clinical Centre Maribor; University Medical Center of the Johannes Gutenberg University Mainz; University of Bari Aldo Moro; University of Bologna; University of Campania ""Luigi Vanvitelli""; University of Florence; University of Palermo; University of Salerno; University of Sheffield",2013-09-26,219,https://www.altmetric.com/details/1783710,10.3390/nu5103839,,,http://www.mdpi.com/2072-6643/5/10/3839/,24077239,,"",,,,,
Facebook post,2015-03-25 12:50:38,"Szkoła Zdrowego Gotowania","WIEMY CO JEMY",,"",https://www.facebook.com/permalink.php?story_fbid=364430860420052&id=124481724414968,"Non-Celiac Gluten Sensitivity: The New Frontier of Gluten Related Disorders","Nutrients",,,Article,"11 Medical and Health Sciences; 1103 Clinical Sciences","Charité - University Medicine Berlin; Columbia University Medical Center; Fondazione IRCCS Ca' Granda Ospedale Maggiore Policlinico; Harvard University; Johannes Gutenberg University of Mainz; Klinikum der Universität München; Marche Polytechnic University; Massachusetts General Hospital; Rovira i Virgili University; St Anna Children's Hospital; University Clinical Centre Maribor; University Medical Center of the Johannes Gutenberg University Mainz; University of Bari Aldo Moro; University of Bologna; University of Campania ""Luigi Vanvitelli""; University of Florence; University of Palermo; University of Salerno; University of Sheffield",2013-09-26,219,https://www.altmetric.com/details/1783710,10.3390/nu5103839,,,http://www.mdpi.com/2072-6643/5/10/3839/,24077239,,"",,,,,
Facebook post,2015-03-25 12:11:47,"Poczuj się lepiej","WIEMY CO JEMY",,"",https://www.facebook.com/permalink.php?story_fbid=810540745697009&id=553333918084361,"Non-Celiac Gluten Sensitivity: The New Frontier of Gluten Related Disorders","Nutrients",,,Article,"11 Medical and Health Sciences; 1103 Clinical Sciences","Charité - University Medicine Berlin; Columbia University Medical Center; Fondazione IRCCS Ca' Granda Ospedale Maggiore Policlinico; Harvard University; Johannes Gutenberg University of Mainz; Klinikum der Universität München; Marche Polytechnic University; Massachusetts General Hospital; Rovira i Virgili University; St Anna Children's Hospital; University Clinical Centre Maribor; University Medical Center of the Johannes Gutenberg University Mainz; University of Bari Aldo Moro; University of Bologna; University of Campania ""Luigi Vanvitelli""; University of Florence; University of Palermo; University of Salerno; University of Sheffield",2013-09-26,219,https://www.altmetric.com/details/1783710,10.3390/nu5103839,,,http://www.mdpi.com/2072-6643/5/10/3839/,24077239,,"",,,,,
Facebook post,2015-03-25 11:09:43,"Around the kitchen table","WIEMY CO JEMY",,"",https://www.facebook.com/permalink.php?story_fbid=876810369025098&id=107679285938214,"Non-Celiac Gluten Sensitivity: The New Frontier of Gluten Related Disorders","Nutrients",,,Article,"11 Medical and Health Sciences; 1103 Clinical Sciences","Charité - University Medicine Berlin; Columbia University Medical Center; Fondazione IRCCS Ca' Granda Ospedale Maggiore Policlinico; Harvard University; Johannes Gutenberg University of Mainz; Klinikum der Universität München; Marche Polytechnic University; Massachusetts General Hospital; Rovira i Virgili University; St Anna Children's Hospital; University Clinical Centre Maribor; University Medical Center of the Johannes Gutenberg University Mainz; University of Bari Aldo Moro; University of Bologna; University of Campania ""Luigi Vanvitelli""; University of Florence; University of Palermo; University of Salerno; University of Sheffield",2013-09-26,219,https://www.altmetric.com/details/1783710,10.3390/nu5103839,,,http://www.mdpi.com/2072-6643/5/10/3839/,24077239,,"",,,,,
Facebook post,2015-03-25 11:08:21,"Naturhouse Jasło","WIEMY CO JEMY",Poland,"",https://www.facebook.com/permalink.php?story_fbid=803688073056323&id=614846105273855,"Non-Celiac Gluten Sensitivity: The New Frontier of Gluten Related Disorders","Nutrients",,,Article,"11 Medical and Health Sciences; 1103 Clinical Sciences","Charité - University Medicine Berlin; Columbia University Medical Center; Fondazione IRCCS Ca' Granda Ospedale Maggiore Policlinico; Harvard University; Johannes Gutenberg University of Mainz; Klinikum der Universität München; Marche Polytechnic University; Massachusetts General Hospital; Rovira i Virgili University; St Anna Children's Hospital; University Clinical Centre Maribor; University Medical Center of the Johannes Gutenberg University Mainz; University of Bari Aldo Moro; University of Bologna; University of Campania ""Luigi Vanvitelli""; University of Florence; University of Palermo; University of Salerno; University of Sheffield",2013-09-26,219,https://www.altmetric.com/details/1783710,10.3390/nu5103839,,,http://www.mdpi.com/2072-6643/5/10/3839/,24077239,,"",,,,,
Facebook post,2015-03-25 10:18:46,"WIEMY CO JEMY","Timeline Photos",,"",https://www.facebook.com/permalink.php?story_fbid=1108238882536600&id=181055951921569,"Non-Celiac Gluten Sensitivity: The New Frontier of Gluten Related Disorders","Nutrients",,,Article,"11 Medical and Health Sciences; 1103 Clinical Sciences","Charité - University Medicine Berlin; Columbia University Medical Center; Fondazione IRCCS Ca' Granda Ospedale Maggiore Policlinico; Harvard University; Johannes Gutenberg University of Mainz; Klinikum der Universität München; Marche Polytechnic University; Massachusetts General Hospital; Rovira i Virgili University; St Anna Children's Hospital; University Clinical Centre Maribor; University Medical Center of the Johannes Gutenberg University Mainz; University of Bari Aldo Moro; University of Bologna; University of Campania ""Luigi Vanvitelli""; University of Florence; University of Palermo; University of Salerno; University of Sheffield",2013-09-26,219,https://www.altmetric.com/details/1783710,10.3390/nu5103839,,,http://www.mdpi.com/2072-6643/5/10/3839/,24077239,,"",,,,,
Facebook post,2015-03-24 23:05:59,"Dr. Michael Colgan","Timeline Photos",Canada,"",https://www.facebook.com/permalink.php?story_fbid=10153200685644813&id=177836024812,"Fibromyalgia and non-celiac gluten sensitivity: a description with remission of fibromyalgia","Rheumatology International",,,Article,"11 Medical and Health Sciences; 1109 Neurosciences","Hospital Infantil Universitario Niño Jesús; Hospital Universitario 12 De Octubre; Hospital Universitario Puerta de Hierro Majadahonda",2014-04-12,222,https://www.altmetric.com/details/2280601,10.1007/s00296-014-2990-6,,,,24728027,,"",,,,,
Facebook post,2015-03-24 00:53:37,"Utah Gastroenterology, PC","Irritable Bowel Syndrome",United States,"",https://www.facebook.com/permalink.php?story_fbid=811047915642412&id=412516465495561,"Irritable Bowel Syndrome","JAMA: Journal of the American Medical Association",,,Article,"11 Medical and Health Sciences; 1109 Neurosciences","Michigan Medicine",2015-03-03,274,https://www.altmetric.com/details/3751128,10.1001/jama.2015.0954,,,,25734736,,"",,,,,
Facebook post,2015-03-19 19:42:33,,"Non coeliac gluten sensitivity - A new disease with gluten intolera... - PubMed - NCBI",,"",https://www.facebook.com/100001325186318/posts/569481773191807,"Non-Celiac Gluten Sensitivity: The New Frontier of Gluten Related Disorders","Nutrients",,,Article,"11 Medical and Health Sciences; 1103 Clinical Sciences","Charité - University Medicine Berlin; Columbia University Medical Center; Fondazione IRCCS Ca' Granda Ospedale Maggiore Policlinico; Harvard University; Johannes Gutenberg University of Mainz; Klinikum der Universität München; Marche Polytechnic University; Massachusetts General Hospital; Rovira i Virgili University; St Anna Children's Hospital; University Clinical Centre Maribor; University Medical Center of the Johannes Gutenberg University Mainz; University of Bari Aldo Moro; University of Bologna; University of Campania ""Luigi Vanvitelli""; University of Florence; University of Palermo; University of Salerno; University of Sheffield",2013-09-26,219,https://www.altmetric.com/details/1783710,10.3390/nu5103839,,,http://www.mdpi.com/2072-6643/5/10/3839/,24077239,,"",,,,,
Facebook post,2015-03-19 15:17:46,"Osteopathic Cranial Academy","Irritable Bowel Syndrome",United States,"",https://www.facebook.com/permalink.php?story_fbid=801477019905978&id=372770826109935,"Irritable Bowel Syndrome","JAMA: Journal of the American Medical Association",,,Article,"11 Medical and Health Sciences; 1109 Neurosciences","Michigan Medicine",2015-03-03,274,https://www.altmetric.com/details/3751128,10.1001/jama.2015.0954,,,,25734736,,"",,,,,
Facebook post,2015-03-18 00:11:13,"Musculação e Nutrição, Dudu Haluch","Timeline Photos",,"",https://www.facebook.com/permalink.php?story_fbid=1595093857397281&id=1436181193288549,"Non-Celiac Gluten Sensitivity: Literature Review","The Journal of the American College of Nutrition",,,Article,"11 Medical and Health Sciences; 1107 Immunology","Azienda Ospedaliera Universitaria Policlinico ""Paolo Giaccone"" di Palermo",2014-02-17,117,https://www.altmetric.com/details/2138704,10.1080/07315724.2014.869996,,,http://www.tandfonline.com/doi/abs/10.1080/07315724.2014.869996,24533607,,"",,,,,
Facebook post,2015-03-18 00:11:13,"Musculação e Nutrição, Dudu Haluch","Timeline Photos",,"",https://www.facebook.com/permalink.php?story_fbid=1595093857397281&id=1436181193288549,"Non-celiac gluten sensitivity: questions still to be answered despite increasing awareness","Cellular & Molecular Immunology",,,Article,"11 Medical and Health Sciences; 1107 Immunology","Policlinico S.Orsola-Malpighi; University of Bologna",2013-08-10,118,https://www.altmetric.com/details/1683148,10.1038/cmi.2013.28,,,,23934026,,"",,,,,
Facebook post,2015-03-16 20:20:50,"Michal Piják, MD - Food Allergy, Sensitivity and Intolerance","Differentiation between Celiac Disease, Nonceliac Gluten Sensitivity, and Their Overlapping with...",,"",https://www.facebook.com/permalink.php?story_fbid=678523248920219&id=308601545912393,"Differentiation between Celiac Disease, Nonceliac Gluten Sensitivity, and Their Overlapping with Crohn&#x2019;s Disease: A Case Series","Case Reports in Immunology",,,Article,"11 Medical and Health Sciences; 1107 Immunology","Immunosciences Lab (United States)",2013-01-27,21,https://www.altmetric.com/details/1253968,10.1155/2013/248482,,,http://www.hindawi.com/journals/crii/2013/248482/,25374738,,"",,,,,
Facebook post,2015-03-12 18:49:07,"Factam, Investigación Social","Irritable Bowel Syndrome",Spain,"",https://www.facebook.com/permalink.php?story_fbid=810182355729120&id=411372515610108,"Irritable Bowel Syndrome","JAMA: Journal of the American Medical Association",,,Article,"11 Medical and Health Sciences; 1109 Neurosciences","Michigan Medicine",2015-03-03,274,https://www.altmetric.com/details/3751128,10.1001/jama.2015.0954,,,,25734736,,"",,,,,
Facebook post,2015-03-11 18:38:11,"David Colachico","JAMA (@JAMA_current) posted a photo on Twitter",,"",https://www.facebook.com/permalink.php?story_fbid=903615729661816&id=117331444956919,"Irritable Bowel Syndrome","JAMA: Journal of the American Medical Association",,,Article,"11 Medical and Health Sciences; 1109 Neurosciences","Michigan Medicine",2015-03-03,274,https://www.altmetric.com/details/3751128,10.1001/jama.2015.0954,,,,25734736,,"",,,,,
Facebook post,2015-03-10 14:00:02,"JAMA, Journal of the American Medical Association","Timeline Photos",United States,"",https://www.facebook.com/permalink.php?story_fbid=10152715123538341&id=87087958340,"Irritable Bowel Syndrome","JAMA: Journal of the American Medical Association",,,Article,"11 Medical and Health Sciences; 1109 Neurosciences","Michigan Medicine",2015-03-03,274,https://www.altmetric.com/details/3751128,10.1001/jama.2015.0954,,,,25734736,,"",,,,,
Facebook post,2015-03-08 21:32:42,"My Lifestyle Menu","JAMA (@JAMA_current) posted a photo on Twitter",,"",https://www.facebook.com/permalink.php?story_fbid=940353709322760&id=776117332413066,"Irritable Bowel Syndrome","JAMA: Journal of the American Medical Association",,,Article,"11 Medical and Health Sciences; 1109 Neurosciences","Michigan Medicine",2015-03-03,274,https://www.altmetric.com/details/3751128,10.1001/jama.2015.0954,,,,25734736,,"",,,,,
Facebook post,2015-03-08 21:00:03,"JAMA, Journal of the American Medical Association","Timeline Photos",United States,"",https://www.facebook.com/permalink.php?story_fbid=10152711166463341&id=87087958340,"Irritable Bowel Syndrome","JAMA: Journal of the American Medical Association",,,Article,"11 Medical and Health Sciences; 1109 Neurosciences","Michigan Medicine",2015-03-03,274,https://www.altmetric.com/details/3751128,10.1001/jama.2015.0954,,,,25734736,,"",,,,,
Facebook post,2015-03-08 15:34:55,"JAMA Internal Medicine","JAMA",,"",https://www.facebook.com/permalink.php?story_fbid=10154183494043521&id=114116793520,"Irritable Bowel Syndrome","JAMA: Journal of the American Medical Association",,,Article,"11 Medical and Health Sciences; 1109 Neurosciences","Michigan Medicine",2015-03-03,274,https://www.altmetric.com/details/3751128,10.1001/jama.2015.0954,,,,25734736,,"",,,,,
Facebook post,2015-03-08 14:00:03,"JAMA, Journal of the American Medical Association","Timeline Photos",United States,"",https://www.facebook.com/permalink.php?story_fbid=10152710250818341&id=87087958340,"Irritable Bowel Syndrome","JAMA: Journal of the American Medical Association",,,Article,"11 Medical and Health Sciences; 1109 Neurosciences","Michigan Medicine",2015-03-03,274,https://www.altmetric.com/details/3751128,10.1001/jama.2015.0954,,,,25734736,,"",,,,,
Facebook post,2015-03-08 11:00:04,"JAMA, Journal of the American Medical Association","Timeline Photos",United States,"",https://www.facebook.com/permalink.php?story_fbid=10152709985618341&id=87087958340,"Irritable Bowel Syndrome","JAMA: Journal of the American Medical Association",,,Article,"11 Medical and Health Sciences; 1109 Neurosciences","Michigan Medicine",2015-03-03,274,https://www.altmetric.com/details/3751128,10.1001/jama.2015.0954,,,,25734736,,"",,,,,
Facebook post,2015-03-07 23:44:40,"Reumatologia Tijuana","JAMA (@JAMA_current) posted a photo on Twitter",Mexico,"",https://www.facebook.com/permalink.php?story_fbid=1417969078503537&id=1392455357721576,"Irritable Bowel Syndrome","JAMA: Journal of the American Medical Association",,,Article,"11 Medical and Health Sciences; 1109 Neurosciences","Michigan Medicine",2015-03-03,274,https://www.altmetric.com/details/3751128,10.1001/jama.2015.0954,,,,25734736,,"",,,,,
Facebook post,2015-03-07 20:30:02,"JAMA, Journal of the American Medical Association","Timeline Photos",United States,"",https://www.facebook.com/permalink.php?story_fbid=10152708515278341&id=87087958340,"Irritable Bowel Syndrome","JAMA: Journal of the American Medical Association",,,Article,"11 Medical and Health Sciences; 1109 Neurosciences","Michigan Medicine",2015-03-03,274,https://www.altmetric.com/details/3751128,10.1001/jama.2015.0954,,,,25734736,,"",,,,,
Facebook post,2015-03-07 14:30:02,"JAMA, Journal of the American Medical Association","Timeline Photos",United States,"",https://www.facebook.com/permalink.php?story_fbid=10152707886158341&id=87087958340,"Irritable Bowel Syndrome","JAMA: Journal of the American Medical Association",,,Article,"11 Medical and Health Sciences; 1109 Neurosciences","Michigan Medicine",2015-03-03,274,https://www.altmetric.com/details/3751128,10.1001/jama.2015.0954,,,,25734736,,"",,,,,
Facebook post,2015-03-07 12:00:03,"JAMA, Journal of the American Medical Association","Timeline Photos",United States,"",https://www.facebook.com/permalink.php?story_fbid=10152707646758341&id=87087958340,"Irritable Bowel Syndrome","JAMA: Journal of the American Medical Association",,,Article,"11 Medical and Health Sciences; 1109 Neurosciences","Michigan Medicine",2015-03-03,274,https://www.altmetric.com/details/3751128,10.1001/jama.2015.0954,,,,25734736,,"",,,,,
Facebook post,2015-03-04 17:55:51,,"Presence of celiac disease epitopes in modern and old hexaploid wheat varieties: wheat breeding...",,"",https://www.facebook.com/331469017038990/posts/363630787156146,"Presence of celiac disease epitopes in modern and old hexaploid wheat varieties: wheat breeding may have contributed to increased prevalence of celiac disease","Theoretical & Applied Genetics",,,Article,"07 Agricultural and Veterinary Sciences; 0703 Crop and Pasture Production","Erasmus MC; Leiden University Medical Center; Wageningen University & Research",2010-07-28,106,https://www.altmetric.com/details/463410,10.1007/s00122-010-1408-4,,,,20664999,PMC2963738,"",,,,,
Facebook post,2015-03-04 17:47:08,,"Presence of celiac disease epitopes in modern and old hexaploid wheat varieties: wheat breeding...",,"",https://www.facebook.com/428774943869059/posts/844104315669451,"Presence of celiac disease epitopes in modern and old hexaploid wheat varieties: wheat breeding may have contributed to increased prevalence of celiac disease","Theoretical & Applied Genetics",,,Article,"07 Agricultural and Veterinary Sciences; 0703 Crop and Pasture Production","Erasmus MC; Leiden University Medical Center; Wageningen University & Research",2010-07-28,106,https://www.altmetric.com/details/463410,10.1007/s00122-010-1408-4,,,,20664999,PMC2963738,"",,,,,
Facebook post,2015-03-04 14:23:30,,"Presence of celiac disease epitopes in modern and old hexaploid wheat varieties: wheat breeding...",,"",https://www.facebook.com/328269417366841/posts/339645596229223,"Presence of celiac disease epitopes in modern and old hexaploid wheat varieties: wheat breeding may have contributed to increased prevalence of celiac disease","Theoretical & Applied Genetics",,,Article,"07 Agricultural and Veterinary Sciences; 0703 Crop and Pasture Production","Erasmus MC; Leiden University Medical Center; Wageningen University & Research",2010-07-28,106,https://www.altmetric.com/details/463410,10.1007/s00122-010-1408-4,,,,20664999,PMC2963738,"",,,,,
Facebook post,2015-03-04 13:00:14,"Health Commentary","Irritable Bowel Syndrome",,"",https://www.facebook.com/permalink.php?story_fbid=895216733862148&id=569534063097085,"Irritable Bowel Syndrome","JAMA: Journal of the American Medical Association",,,Article,"11 Medical and Health Sciences; 1109 Neurosciences","Michigan Medicine",2015-03-03,274,https://www.altmetric.com/details/3751128,10.1001/jama.2015.0954,,,,25734736,,"",,,,,
Facebook post,2015-03-03 23:03:33,"Wheat Belly","Presence of celiac disease epitopes in modern and old hexaploid wheat varieties: wheat breeding...",United States,"",https://www.facebook.com/permalink.php?story_fbid=862501473796411&id=209766919069873,"Presence of celiac disease epitopes in modern and old hexaploid wheat varieties: wheat breeding may have contributed to increased prevalence of celiac disease","Theoretical & Applied Genetics",,,Article,"07 Agricultural and Veterinary Sciences; 0703 Crop and Pasture Production","Erasmus MC; Leiden University Medical Center; Wageningen University & Research",2010-07-28,106,https://www.altmetric.com/details/463410,10.1007/s00122-010-1408-4,,,,20664999,PMC2963738,"",,,,,
Facebook post,2015-03-02 15:45:23,,"Randomized Feeding Intervention in Infants at High Risk for Celiac Disease — NEJM",,"",https://www.facebook.com/296202617245588/posts/359538984245284,"Randomized Feeding Intervention in Infants at High Risk for Celiac Disease","New England Journal of Medicine",,,Article,"11 Medical and Health Sciences; 1117 Public Health and Health Services",,2014-10-02,86,https://www.altmetric.com/details/2738045,10.1056/nejmoa1404172,,,http://www.nejm.org/doi/abs/10.1056/NEJMoa1404172,25271603,,"",,,,,
Facebook post,2015-03-02 14:49:55,"DAIS - Deutsches Ausbildungsinstitut für Stillbegleitung","Randomized Feeding Intervention in Infants at High Risk for Celiac Disease — NEJM",,"",https://www.facebook.com/permalink.php?story_fbid=840388532699240&id=484938871577543,"Randomized Feeding Intervention in Infants at High Risk for Celiac Disease","New England Journal of Medicine",,,Article,"11 Medical and Health Sciences; 1117 Public Health and Health Services",,2014-10-02,86,https://www.altmetric.com/details/2738045,10.1056/nejmoa1404172,,,http://www.nejm.org/doi/abs/10.1056/NEJMoa1404172,25271603,,"",,,,,
Facebook post,2015-03-02 06:30:00,"Samuel van Gelder","Timeline Photos",Netherlands,"",https://www.facebook.com/permalink.php?story_fbid=970120873001032&id=499596483386809,"Non-Celiac Gluten Sensitivity: Literature Review","The Journal of the American College of Nutrition",,,Article,"11 Medical and Health Sciences; 1107 Immunology","Azienda Ospedaliera Universitaria Policlinico ""Paolo Giaccone"" di Palermo",2014-02-17,117,https://www.altmetric.com/details/2138704,10.1080/07315724.2014.869996,,,http://www.tandfonline.com/doi/abs/10.1080/07315724.2014.869996,24533607,,"",,,,,
Facebook post,2015-03-01 09:07:47,"Paul Whiteley","Serum Anti-Tissue Transglutaminase Antibodies Detected during Febri... - PubMed - NCBI",,"",https://www.facebook.com/100001138380018/posts/828397963874809,"Serum Anti-Tissue Transglutaminase Antibodies Detected during Febrile Illness May Not Be Produced by the Intestinal Mucosa","Journal of Pediatrics",,,Article,"11 Medical and Health Sciences; 1107 Immunology","IRCCS Materno Infantile Burlo Garofolo; University of Trieste",2015-03-01,3,https://www.altmetric.com/details/3722796,10.1016/j.jpeds.2014.12.005,,,,25722272,,"",,,,,
Facebook post,2015-02-23 12:19:51,"Instytut Zdrowego Żywienia","Non-celiac Gluten Sensitivity. - PubMed - NCBI",Poland,"",https://www.facebook.com/permalink.php?story_fbid=766047210146932&id=496955530389436,"Non-Celiac Gluten Sensitivity: The New Frontier of Gluten Related Disorders","Nutrients",,,Article,"11 Medical and Health Sciences; 1103 Clinical Sciences","Charité - University Medicine Berlin; Columbia University Medical Center; Fondazione IRCCS Ca' Granda Ospedale Maggiore Policlinico; Harvard University; Johannes Gutenberg University of Mainz; Klinikum der Universität München; Marche Polytechnic University; Massachusetts General Hospital; Rovira i Virgili University; St Anna Children's Hospital; University Clinical Centre Maribor; University Medical Center of the Johannes Gutenberg University Mainz; University of Bari Aldo Moro; University of Bologna; University of Campania ""Luigi Vanvitelli""; University of Florence; University of Palermo; University of Salerno; University of Sheffield",2013-09-26,219,https://www.altmetric.com/details/1783710,10.3390/nu5103839,,,http://www.mdpi.com/2072-6643/5/10/3839/,24077239,,"",,,,,
