Mention Type,Mention Date,Outlet or Author,Mention Title,Country,External Mention ID,Mention URL,Research Output Title,Journal/Collection Title,Authors at my Institution,Departments,Output Type,Subjects (FoR),Affiliations (GRID),Publication Date,Altmetric Attention Score,Details Page URL,DOI,ISBN,National Clinical Trial ID,URI,PubMed ID,PubMedCentral ID,Handle.net IDs,ADS Bibcode,arXiv ID,RePEc ID,SSRN,URN
News story,2019-06-05 15:49:57,"MedicalXpress","A biomarker for diagnosing celiac disease in people on a gluten-free diet",United Kingdom,"",http://ct.moreover.com/?a=39393621118&p=1pl&v=1&x=0GaA4qPe-8VOFQIKm4Wo0w,"Mendelian randomization analysis of celiac GWAS reveals a blood expression signature with diagnostic potential in absence of gluten consumption","Human Molecular Genetics",,,Article,"06 Biological Sciences; 0604 Genetics","University of the Basque Country",2019-05-25,55,https://www.altmetric.com/details/61210942,10.1093/hmg/ddz113,,,,31127932,,"",,,,,
News story,2019-06-05 14:03:26,"Science Daily","A biomarker for diagnosing Celiac disease in people on a gluten-free diet",United States,"",http://ct.moreover.com/?a=39394303476&p=1pl&v=1&x=VJOD-Q6_PKsuNiEbfXH7RQ,"Mendelian randomization analysis of celiac GWAS reveals a blood expression signature with diagnostic potential in absence of gluten consumption","Human Molecular Genetics",,,Article,"06 Biological Sciences; 0604 Genetics","University of the Basque Country",2019-05-25,55,https://www.altmetric.com/details/61210942,10.1093/hmg/ddz113,,,,31127932,,"",,,,,
News story,2019-06-05 13:33:55,"MinnPost","Many alternative medicine practitioners make false or misleading claims about treating celiac disease, study finds",United States,"",http://ct.moreover.com/?a=39392821832&p=1pl&v=1&x=DZIJs4t-30OzgWXDSRSXiQ,"Non-Celiac Gluten Sensitivity among Patients Perceiving Gluten-Related Symptoms","Digestion",,,Article,"11 Medical and Health Sciences; 1107 Immunology","University of L'Aquila",2015-05-30,363,https://www.altmetric.com/details/4074563,10.1159/000430090,,,,26043918,,"",,,,,
News story,2019-06-05 13:33:55,"MinnPost","Many alternative medicine practitioners make false or misleading claims about treating celiac disease, study finds",United States,"",http://ct.moreover.com/?a=39392821832&p=1pl&v=1&x=DZIJs4t-30OzgWXDSRSXiQ,"Promotion of Testing for Celiac Disease and the Gluten-Free Diet Among Complementary and Alternative Medicine Practitioners","American Journal of Gastroenterology",,,Article,"11 Medical and Health Sciences; 1104 Complementary and Alternative Medicine","Columbia University; University of Alberta",2019-04-24,149,https://www.altmetric.com/details/59486618,10.14309/ajg.0000000000000238,,,,31082840,,"",,,,,
News story,2019-06-05 13:30:34,"AlphaGalileo","Item Display",United Kingdom,"",http://ct.moreover.com/?a=39392715383&p=1pl&v=1&x=Aw74_yqp4eG-Gjqb7knhtQ,"Mendelian randomization analysis of celiac GWAS reveals a blood expression signature with diagnostic potential in absence of gluten consumption","Human Molecular Genetics",,,Article,"06 Biological Sciences; 0604 Genetics","University of the Basque Country",2019-05-25,55,https://www.altmetric.com/details/61210942,10.1093/hmg/ddz113,,,,31127932,,"",,,,,
News story,2019-06-05 04:00:00,"EurekAlert!","A biomarker for diagnosing celiac disease in people on a gluten-free diet",United States,"",http://ct.moreover.com/?a=39392843870&p=1pl&v=1&x=ZDXWUvsKkjMjrTrQagapcQ,"Mendelian randomization analysis of celiac GWAS reveals a blood expression signature with diagnostic potential in absence of gluten consumption","Human Molecular Genetics",,,Article,"06 Biological Sciences; 0604 Genetics","University of the Basque Country",2019-05-25,55,https://www.altmetric.com/details/61210942,10.1093/hmg/ddz113,,,,31127932,,"",,,,,
News story,2019-05-27 22:01:10,"Medical Health News","Will Gluten-Free Diet Ease Arthritis Pain?",Turkey,"",http://ct.moreover.com/?a=39325185632&p=1pl&v=1&x=coImzKyJ-2vhlSISItHcLw,"Gluten Sensitivity","Annals of Nutrition and Metabolism",,,Article,"11 Medical and Health Sciences; 1103 Clinical Sciences; 1109 Neurosciences","Marche Polytechnic University",2015-11-26,43,https://www.altmetric.com/details/4809839,10.1159/000440990,,,,26605537,,"",,,,,
News story,2019-05-26 14:00:00,"Inverse","Going Gluten-Free? Why You May Want to Think Twice",United States,"",http://ct.moreover.com/?a=39316245002&p=1pl&v=1&x=DnsqVldktr3I-8rbA24aaQ,"Is Gluten a Cause of Gastrointestinal Symptoms in People Without Celiac Disease?","Current Allergy and Asthma Reports",,,Article,"11 Medical and Health Sciences; 1107 Immunology",,2013-09-12,134,https://www.altmetric.com/details/1747803,10.1007/s11882-013-0386-4,,,,24026574,,"",,,,,
News story,2019-05-23 13:44:42,"Yahoo! News","Look out for these gluten allergy symptoms if you're not feeling quite right",United States,"",http://ct.moreover.com/?a=39294159170&p=1pl&v=1&x=0CXlNIrRMRebZ1fJLjFXGQ,"Non-Celiac Gluten Sensitivity among Patients Perceiving Gluten-Related Symptoms","Digestion",,,Article,"11 Medical and Health Sciences; 1107 Immunology","University of L'Aquila",2015-05-30,363,https://www.altmetric.com/details/4074563,10.1159/000430090,,,,26043918,,"",,,,,
News story,2019-05-23 13:44:42,"hellogiggles.com","Look out for these gluten allergy symptoms if you’re not feeling quite right",United States,"",http://ct.moreover.com/?a=39294638778&p=1pl&v=1&x=tSsO_WT4HK7rlMMun4FeMw,"Non-Celiac Gluten Sensitivity among Patients Perceiving Gluten-Related Symptoms","Digestion",,,Article,"11 Medical and Health Sciences; 1107 Immunology","University of L'Aquila",2015-05-30,363,https://www.altmetric.com/details/4074563,10.1159/000430090,,,,26043918,,"",,,,,
News story,2019-05-07 19:55:30,"Medical Health News","Is Gluten Actually Bad for You?",Turkey,"",http://ct.moreover.com/?a=39168604373&p=1pl&v=1&x=iGjAH2KUSvtj8TgpxIWh9g,"Presence of celiac disease epitopes in modern and old hexaploid wheat varieties: wheat breeding may have contributed to increased prevalence of celiac disease","Theoretical & Applied Genetics",,,Article,"07 Agricultural and Veterinary Sciences; 0703 Crop and Pasture Production","Erasmus MC; Leiden University Medical Center; Wageningen University & Research",2010-07-28,106,https://www.altmetric.com/details/463410,10.1007/s00122-010-1408-4,,,,20664999,PMC2963738,"",,,,,
News story,2019-05-07 19:55:30,"Medical Health News","Is Gluten Actually Bad for You?",Turkey,"",http://ct.moreover.com/?a=39168604373&p=1pl&v=1&x=iGjAH2KUSvtj8TgpxIWh9g,"Prior Misdiagnosis of Celiac Disease Is Common Among Patients Referred to a Tertiary Care Center: A Prospective Cohort Study","Clinical and Translational Gastroenterology",,,Article,"11 Medical and Health Sciences; 1117 Public Health and Health Services","Agostino Gemelli University Polyclinic",2016-01-01,19,https://www.altmetric.com/details/5057865,10.1038/ctg.2015.48,,,,26821194,,"",,,,,
News story,2019-05-07 19:55:30,"Medical Health News","Is Gluten Actually Bad for You?",Turkey,"",http://ct.moreover.com/?a=39168604373&p=1pl&v=1&x=iGjAH2KUSvtj8TgpxIWh9g,"Non-celiac gluten/wheat sensitivity (NCGS)—a currently undefined disorder without validated diagnostic criteria and of unknown prevalence","Allergo Journal International",,,Article,"11 Medical and Health Sciences; 1107 Immunology","Charité - University Medicine Berlin; Hannover Medical School; Klinikum Bremen-Mitte; Klinikum der Universität München; Klinikum Stuttgart; Ludwig-Maximilians-Universität München; Martin-Luther-Krankenhaus; Medical University of Vienna; St. Marien Hospital; Universitätsklinikum Tübingen; University Hospital Frankfurt; University Hospital Leipzig; University Hospital of Zurich; University of Erlangen-Nuremberg; University of Hohenheim",2018-05-28,43,https://www.altmetric.com/details/43653446,10.1007/s40629-018-0070-2,,,,30294520,,"",,,,,
News story,2019-05-06 20:27:49,"Medical Health News","Alternative Medicine Websites Make False Claims About Gluten-Free Diet, Study Finds",Turkey,"",http://ct.moreover.com/?a=39160547267&p=1pl&v=1&x=jeaAzzQzxe9RpQxucjOdvw,"Promotion of Testing for Celiac Disease and the Gluten-Free Diet Among Complementary and Alternative Medicine Practitioners","American Journal of Gastroenterology",,,Article,"11 Medical and Health Sciences; 1104 Complementary and Alternative Medicine","Columbia University; University of Alberta",2019-04-24,149,https://www.altmetric.com/details/59486618,10.14309/ajg.0000000000000238,,,,31082840,,"",,,,,
News story,2019-05-02 12:46:53,"Physician's Weekly","Alternative medicine practitioners may market bogus celiac tests, treatments",United States,"",http://ct.moreover.com/?a=39128492488&p=1pl&v=1&x=DAZgB2QAobASU34dO7JleQ,"Promotion of Testing for Celiac Disease and the Gluten-Free Diet Among Complementary and Alternative Medicine Practitioners","American Journal of Gastroenterology",,,Article,"11 Medical and Health Sciences; 1104 Complementary and Alternative Medicine","Columbia University; University of Alberta",2019-04-24,149,https://www.altmetric.com/details/59486618,10.14309/ajg.0000000000000238,,,,31082840,,"",,,,,
News story,2019-05-01 21:33:16,"Medical Health News","Alternative medicine practitioners may market bogus celiac tests, treatments",Turkey,"",http://ct.moreover.com/?a=39123541336&p=1pl&v=1&x=neTIJjJgYhWJtw_9ac68vQ,"Promotion of Testing for Celiac Disease and the Gluten-Free Diet Among Complementary and Alternative Medicine Practitioners","American Journal of Gastroenterology",,,Article,"11 Medical and Health Sciences; 1104 Complementary and Alternative Medicine","Columbia University; University of Alberta",2019-04-24,149,https://www.altmetric.com/details/59486618,10.14309/ajg.0000000000000238,,,,31082840,,"",,,,,
News story,2019-05-01 17:38:47,"Channel News Asia CNA","Alternative medicine practitioners may market bogus celiac tests, treatments",Singapore,"",http://ct.moreover.com/?a=39122363952&p=1pl&v=1&x=M5qjcjDclpMw63TVF0HReA,"Promotion of Testing for Celiac Disease and the Gluten-Free Diet Among Complementary and Alternative Medicine Practitioners","American Journal of Gastroenterology",,,Article,"11 Medical and Health Sciences; 1104 Complementary and Alternative Medicine","Columbia University; University of Alberta",2019-04-24,149,https://www.altmetric.com/details/59486618,10.14309/ajg.0000000000000238,,,,31082840,,"",,,,,
News story,2019-05-01 17:30:21,"Yahoo! News","Alternative medicine practitioners may market bogus celiac tests, treatments",United States,"",http://ct.moreover.com/?a=39122340562&p=1pl&v=1&x=kJ3mfPQTVJYC2T_L-UBBcQ,"Promotion of Testing for Celiac Disease and the Gluten-Free Diet Among Complementary and Alternative Medicine Practitioners","American Journal of Gastroenterology",,,Article,"11 Medical and Health Sciences; 1104 Complementary and Alternative Medicine","Columbia University; University of Alberta",2019-04-24,149,https://www.altmetric.com/details/59486618,10.14309/ajg.0000000000000238,,,,31082840,,"",,,,,
News story,2019-05-01 17:27:55,"Daily Mail","",United Kingdom,"","","Promotion of Testing for Celiac Disease and the Gluten-Free Diet Among Complementary and Alternative Medicine Practitioners","American Journal of Gastroenterology",,,Article,"11 Medical and Health Sciences; 1104 Complementary and Alternative Medicine","Columbia University; University of Alberta",2019-04-24,149,https://www.altmetric.com/details/59486618,10.14309/ajg.0000000000000238,,,,31082840,,"",,,,,
News story,2019-04-22 17:29:30,"AOL","One-third of 'gluten-free’ foods are actually not",United States,"",http://ct.moreover.com/?a=39052797428&p=1pl&v=1&x=mGBUq_qC9h5iDD98g-i2BA,"Promotion of Testing for Celiac Disease and the Gluten-Free Diet Among Complementary and Alternative Medicine Practitioners","American Journal of Gastroenterology",,,Article,"11 Medical and Health Sciences; 1104 Complementary and Alternative Medicine","Columbia University; University of Alberta",2019-04-24,149,https://www.altmetric.com/details/59486618,10.14309/ajg.0000000000000238,,,,31082840,,"",,,,,
News story,2019-04-20 14:03:41,"Tech Times","32 Percent Of Gluten-Free Restaurant Food Contain Gluten: Study",United States,"",http://ct.moreover.com/?a=39039376697&p=1pl&v=1&x=NHJJUWZHevylPEcNd4ssag,"Promotion of Testing for Celiac Disease and the Gluten-Free Diet Among Complementary and Alternative Medicine Practitioners","American Journal of Gastroenterology",,,Article,"11 Medical and Health Sciences; 1104 Complementary and Alternative Medicine","Columbia University; University of Alberta",2019-04-24,149,https://www.altmetric.com/details/59486618,10.14309/ajg.0000000000000238,,,,31082840,,"",,,,,
News story,2019-04-19 02:48:26,"Medical Health News","Celiacs beware: Study found gluten in 32% of “gluten-free” food",Turkey,"",http://ct.moreover.com/?a=39028202081&p=1pl&v=1&x=iPhYkx4w_XQvnayvEOUwKQ,"Promotion of Testing for Celiac Disease and the Gluten-Free Diet Among Complementary and Alternative Medicine Practitioners","American Journal of Gastroenterology",,,Article,"11 Medical and Health Sciences; 1104 Complementary and Alternative Medicine","Columbia University; University of Alberta",2019-04-24,149,https://www.altmetric.com/details/59486618,10.14309/ajg.0000000000000238,,,,31082840,,"",,,,,
News story,2019-04-18 23:20:00,"Scientific American","Gluten-Free Restaurant Foods Are Often Mislabeled",United States,"",http://ct.moreover.com/?a=39027421249&p=1pl&v=1&x=Qq3D_SWT09NjDedqbi1Maw,"Promotion of Testing for Celiac Disease and the Gluten-Free Diet Among Complementary and Alternative Medicine Practitioners","American Journal of Gastroenterology",,,Article,"11 Medical and Health Sciences; 1104 Complementary and Alternative Medicine","Columbia University; University of Alberta",2019-04-24,149,https://www.altmetric.com/details/59486618,10.14309/ajg.0000000000000238,,,,31082840,,"",,,,,
News story,2019-04-18 20:00:29,"Fast Company","Celiacs beware: Study found gluten in 32% of “gluten-free” food",United States,"",http://ct.moreover.com/?a=39026372606&p=1pl&v=1&x=sCHr3YXES5cyaW5bqFqmNA,"Promotion of Testing for Celiac Disease and the Gluten-Free Diet Among Complementary and Alternative Medicine Practitioners","American Journal of Gastroenterology",,,Article,"11 Medical and Health Sciences; 1104 Complementary and Alternative Medicine","Columbia University; University of Alberta",2019-04-24,149,https://www.altmetric.com/details/59486618,10.14309/ajg.0000000000000238,,,,31082840,,"",,,,,
News story,2019-04-15 04:20:44,"Biospace","Microdrop Blood Testing Device is Validated by Scientific Community",United States,"",http://ct.moreover.com/?a=38996195201&p=1pl&v=1&x=L6AynVk9rTaf_ouqvhET6A,"Diagnostic accuracy of a fully automated multiplex celiac disease antibody panel for serum and plasma","Clinical Chemistry and Laboratory Medicine",,,Article,"11 Medical and Health Sciences; 1103 Clinical Sciences; 17 Psychology and Cognitive Sciences; 1702 Cognitive Sciences","Beth Israel Deaconess Medical Center; Comer Children's Hospital; Harvard University; Johannes Gutenberg University of Mainz; University Medical Center of the Johannes Gutenberg University Mainz",2019-07-26,48,https://www.altmetric.com/details/57668459,10.1515/cclm-2019-0088,,,,30903755,,"",,,,,
News story,2019-04-07 17:34:02,"New Kerala","Scientific Community Validates imaware At-Home Blood Testing Platform",India,"",http://ct.moreover.com/?a=38940822976&p=1pl&v=1&x=BfRrgD6mc68jJffJxhboWg,"Diagnostic accuracy of a fully automated multiplex celiac disease antibody panel for serum and plasma","Clinical Chemistry and Laboratory Medicine",,,Article,"11 Medical and Health Sciences; 1103 Clinical Sciences; 17 Psychology and Cognitive Sciences; 1702 Cognitive Sciences","Beth Israel Deaconess Medical Center; Comer Children's Hospital; Harvard University; Johannes Gutenberg University of Mainz; University Medical Center of the Johannes Gutenberg University Mainz",2019-07-26,48,https://www.altmetric.com/details/57668459,10.1515/cclm-2019-0088,,,,30903755,,"",,,,,
News story,2019-03-25 14:16:23,"Biospace","Scientific Community Validates imaware™ At-Home Blood Testing Platform",United States,"",https://www.biospace.com/article/releases/scientific-community-validates-imaware-at-home-blood-testing-platform/,"Diagnostic accuracy of a fully automated multiplex celiac disease antibody panel for serum and plasma","Clinical Chemistry and Laboratory Medicine",,,Article,"11 Medical and Health Sciences; 1103 Clinical Sciences; 17 Psychology and Cognitive Sciences; 1702 Cognitive Sciences","Beth Israel Deaconess Medical Center; Comer Children's Hospital; Harvard University; Johannes Gutenberg University of Mainz; University Medical Center of the Johannes Gutenberg University Mainz",2019-07-26,48,https://www.altmetric.com/details/57668459,10.1515/cclm-2019-0088,,,,30903755,,"",,,,,
News story,2019-03-25 12:07:15,"USA Life Sciences Database","Scientific Community Validates imaware(TM) At-Home Blood Testing Platform",United States,"",http://www.usalifesciences.com/us/portal/news_details.php?news_id=16617451k%24Snbd2vDPK0w7w&page_id=%3Fnext%3D1,"Diagnostic accuracy of a fully automated multiplex celiac disease antibody panel for serum and plasma","Clinical Chemistry and Laboratory Medicine",,,Article,"11 Medical and Health Sciences; 1103 Clinical Sciences; 17 Psychology and Cognitive Sciences; 1702 Cognitive Sciences","Beth Israel Deaconess Medical Center; Comer Children's Hospital; Harvard University; Johannes Gutenberg University of Mainz; University Medical Center of the Johannes Gutenberg University Mainz",2019-07-26,48,https://www.altmetric.com/details/57668459,10.1515/cclm-2019-0088,,,,30903755,,"",,,,,
News story,2019-03-25 11:50:00,"2 News","Scientific Community Validates imaware™ At-Home Blood Testing Platform",United States,"",http://www.ktvn.com/story/40187761/scientific-community-validates-imaware-at-home-blood-testing-platform,"Diagnostic accuracy of a fully automated multiplex celiac disease antibody panel for serum and plasma","Clinical Chemistry and Laboratory Medicine",,,Article,"11 Medical and Health Sciences; 1103 Clinical Sciences; 17 Psychology and Cognitive Sciences; 1702 Cognitive Sciences","Beth Israel Deaconess Medical Center; Comer Children's Hospital; Harvard University; Johannes Gutenberg University of Mainz; University Medical Center of the Johannes Gutenberg University Mainz",2019-07-26,48,https://www.altmetric.com/details/57668459,10.1515/cclm-2019-0088,,,,30903755,,"",,,,,
News story,2019-03-25 11:12:12,"Ticker Tech","Scientific Community Validates imaware™ At-Home Blood Testing Platform",United States,"",http://www.tickertech.com/cgi/?a=news&story=201903201903250700PR_NEWS_USPR_____DA94338&ticker=a&w=,"Diagnostic accuracy of a fully automated multiplex celiac disease antibody panel for serum and plasma","Clinical Chemistry and Laboratory Medicine",,,Article,"11 Medical and Health Sciences; 1103 Clinical Sciences; 17 Psychology and Cognitive Sciences; 1702 Cognitive Sciences","Beth Israel Deaconess Medical Center; Comer Children's Hospital; Harvard University; Johannes Gutenberg University of Mainz; University Medical Center of the Johannes Gutenberg University Mainz",2019-07-26,48,https://www.altmetric.com/details/57668459,10.1515/cclm-2019-0088,,,,30903755,,"",,,,,
News story,2019-03-25 11:07:44,"Morning Star","Scientific Community Validates imaware™ At-Home Blood Testing Platform",United States,"",https://www.morningstar.com/news/pr-news-wire/PRNews_20190325DA94338/scientific-community-validates-imaware-athome-blood-testing-platform.html,"Diagnostic accuracy of a fully automated multiplex celiac disease antibody panel for serum and plasma","Clinical Chemistry and Laboratory Medicine",,,Article,"11 Medical and Health Sciences; 1103 Clinical Sciences; 17 Psychology and Cognitive Sciences; 1702 Cognitive Sciences","Beth Israel Deaconess Medical Center; Comer Children's Hospital; Harvard University; Johannes Gutenberg University of Mainz; University Medical Center of the Johannes Gutenberg University Mainz",2019-07-26,48,https://www.altmetric.com/details/57668459,10.1515/cclm-2019-0088,,,,30903755,,"",,,,,
News story,2019-03-25 11:00:00,"PR Newswire","Scientific Community Validates imaware™ At-Home Blood Testing Platform",United States,"",https://www.prnewswire.com/news-releases/scientific-community-validates-imaware-at-home-blood-testing-platform-300817465.html,"Diagnostic accuracy of a fully automated multiplex celiac disease antibody panel for serum and plasma","Clinical Chemistry and Laboratory Medicine",,,Article,"11 Medical and Health Sciences; 1103 Clinical Sciences; 17 Psychology and Cognitive Sciences; 1702 Cognitive Sciences","Beth Israel Deaconess Medical Center; Comer Children's Hospital; Harvard University; Johannes Gutenberg University of Mainz; University Medical Center of the Johannes Gutenberg University Mainz",2019-07-26,48,https://www.altmetric.com/details/57668459,10.1515/cclm-2019-0088,,,,30903755,,"",,,,,
News story,2019-03-18 08:20:33,"Medical Health News","Taking on the 'toxic trio' behind coeliac disease",Turkey,"",http://www.medicalhealthnews.net/taking-on-the-39toxic-trio39-behind-coeliac-disease,"A novel serogenetic approach determines the community prevalence of celiac disease and informs improved diagnostic pathways","BMC Medicine",,,Article,"11 Medical and Health Sciences; 1103 Clinical Sciences","Deakin University; Royal Brisbane and Women's Hospital; Royal Melbourne Hospital; University of Melbourne; University of Queensland; Walter and Eliza Hall Institute of Medical Research",2013-08-28,61,https://www.altmetric.com/details/1715484,10.1186/1741-7015-11-188,,,http://bmcmedicine.biomedcentral.com/articles/10.1186/1741-7015-11-188,23981538,,"",,,,,
News story,2019-03-17 06:53:03,"Vice","De ce dietele fără gluten sunt o înșelătorie și nu te ajută cu nimic",United States,"",https://www.vice.com/ro/article/9k47w8/diete-fara-gluten,"Non-celiac gluten/wheat sensitivity (NCGS)—a currently undefined disorder without validated diagnostic criteria and of unknown prevalence","Allergo Journal International",,,Article,"11 Medical and Health Sciences; 1107 Immunology","Charité - University Medicine Berlin; Hannover Medical School; Klinikum Bremen-Mitte; Klinikum der Universität München; Klinikum Stuttgart; Ludwig-Maximilians-Universität München; Martin-Luther-Krankenhaus; Medical University of Vienna; St. Marien Hospital; Universitätsklinikum Tübingen; University Hospital Frankfurt; University Hospital Leipzig; University Hospital of Zurich; University of Erlangen-Nuremberg; University of Hohenheim",2018-05-28,43,https://www.altmetric.com/details/43653446,10.1007/s40629-018-0070-2,,,,30294520,,"",,,,,
News story,2019-03-14 05:51:28,"Vice","The Anti-Gluten Craze Is a Huge Wellness Lie",United States,"",https://www.vice.com/en_au/article/9k47w8/the-anti-gluten-craze-is-a-huge-wellness-lie,"Non-celiac gluten/wheat sensitivity (NCGS)—a currently undefined disorder without validated diagnostic criteria and of unknown prevalence","Allergo Journal International",,,Article,"11 Medical and Health Sciences; 1107 Immunology","Charité - University Medicine Berlin; Hannover Medical School; Klinikum Bremen-Mitte; Klinikum der Universität München; Klinikum Stuttgart; Ludwig-Maximilians-Universität München; Martin-Luther-Krankenhaus; Medical University of Vienna; St. Marien Hospital; Universitätsklinikum Tübingen; University Hospital Frankfurt; University Hospital Leipzig; University Hospital of Zurich; University of Erlangen-Nuremberg; University of Hohenheim",2018-05-28,43,https://www.altmetric.com/details/43653446,10.1007/s40629-018-0070-2,,,,30294520,,"",,,,,
News story,2019-03-11 20:04:44,"Medical Health News","Digging into paleo and elimination diets",Turkey,"",http://www.medicalhealthnews.net/digging-into-paleo-and-elimination-bdietsb,"Celiac Disease or Non-Celiac Gluten Sensitivity? An Approach to Clinical Differential Diagnosis","American Journal of Gastroenterology",,,Article,"11 Medical and Health Sciences; 1107 Immunology","Beth Israel Deaconess Medical Center; Harvard University",2014-05-01,31,https://www.altmetric.com/details/2177203,10.1038/ajg.2014.41,,,,24619056,,"",,,,,
News story,2019-03-01 05:00:00,"Pediatric News ","AGA Clinical practice update: Changing utility of serology and histologic measures in celiac disease",United States,"",https://www.mdedge.com/content/aga-clinical-practice-update-changing-utility-serology-and-histologic-measures-celiac,"AGA Clinical Practice Update on Diagnosis and Monitoring of Celiac Disease—Changing Utility of Serology and Histologic Measures: Expert Review","Gastroenterology",,,Article,"11 Medical and Health Sciences; 1103 Clinical Sciences","Mayo Clinic; Odense University Hospital",2019-03-01,51,https://www.altmetric.com/details/53306696,10.1053/j.gastro.2018.12.010,,,,30578783,,"",,,,,
News story,2019-02-21 18:24:52,"Medical Health News","A skeptical look at popular diets : Going gluten-free",Turkey,"",http://www.medicalhealthnews.net/a-skeptical-look-at-popular-bdietsb-going-gluten-free,"Non-Celiac Gluten Sensitivity among Patients Perceiving Gluten-Related Symptoms","Digestion",,,Article,"11 Medical and Health Sciences; 1107 Immunology","University of L'Aquila",2015-05-30,363,https://www.altmetric.com/details/4074563,10.1159/000430090,,,,26043918,,"",,,,,
News story,2019-02-05 09:06:17,"Vice","Gluten je sasvim u redu za ogromnu većinu ljudi",United States,"",https://www.vice.com/rs/article/9k47w8/gluten-je-sasvim-u-redu-za-ogromnu-vecinu-ljudi,"Non-celiac gluten/wheat sensitivity (NCGS)—a currently undefined disorder without validated diagnostic criteria and of unknown prevalence","Allergo Journal International",,,Article,"11 Medical and Health Sciences; 1107 Immunology","Charité - University Medicine Berlin; Hannover Medical School; Klinikum Bremen-Mitte; Klinikum der Universität München; Klinikum Stuttgart; Ludwig-Maximilians-Universität München; Martin-Luther-Krankenhaus; Medical University of Vienna; St. Marien Hospital; Universitätsklinikum Tübingen; University Hospital Frankfurt; University Hospital Leipzig; University Hospital of Zurich; University of Erlangen-Nuremberg; University of Hohenheim",2018-05-28,43,https://www.altmetric.com/details/43653446,10.1007/s40629-018-0070-2,,,,30294520,,"",,,,,
News story,2019-01-30 05:00:00,"La Stampa","Per sapere se sei celiaco presto baster un esame del sangue",Italy,"",https://www.lastampa.it/2019/01/30/scienza/per-sapere-se-sei-celiaco-presto-baster-un-esame-del-sangue-3NA7yF9Qm0kcGXsUePcTeI/pagina.html,"Synthetic Neoepitopes of the Transglutaminase–Deamidated Gliadin Complex as Biomarkers for Diagnosing and Monitoring Celiac Disease","Gastroenterology",,,Article,"11 Medical and Health Sciences; 1103 Clinical Sciences; 1107 Immunology","Mayo Clinic",2019-02-01,21,https://www.altmetric.com/details/50546036,10.1053/j.gastro.2018.10.025,,,,30342033,,"",,,,,
News story,2019-01-16 23:00:00,"Vice","El gluten es completamente saludable para la mayoría de personas",United States,"",https://www.vice.com/es_latam/article/9k47w8/tonic-gluten-saludable-mayoria-de-personas,"Non-celiac gluten/wheat sensitivity (NCGS)—a currently undefined disorder without validated diagnostic criteria and of unknown prevalence","Allergo Journal International",,,Article,"11 Medical and Health Sciences; 1107 Immunology","Charité - University Medicine Berlin; Hannover Medical School; Klinikum Bremen-Mitte; Klinikum der Universität München; Klinikum Stuttgart; Ludwig-Maximilians-Universität München; Martin-Luther-Krankenhaus; Medical University of Vienna; St. Marien Hospital; Universitätsklinikum Tübingen; University Hospital Frankfurt; University Hospital Leipzig; University Hospital of Zurich; University of Erlangen-Nuremberg; University of Hohenheim",2018-05-28,43,https://www.altmetric.com/details/43653446,10.1007/s40629-018-0070-2,,,,30294520,,"",,,,,
News story,2019-01-14 09:30:00,"Vice","Gluten Is Perfectly Fine for the Vast Majority of People",United States,"",https://www.vice.com/en_uk/article/9k47w8/gluten-is-perfectly-fine-for-the-vast-majority-of-people,"Non-celiac gluten/wheat sensitivity (NCGS)—a currently undefined disorder without validated diagnostic criteria and of unknown prevalence","Allergo Journal International",,,Article,"11 Medical and Health Sciences; 1107 Immunology","Charité - University Medicine Berlin; Hannover Medical School; Klinikum Bremen-Mitte; Klinikum der Universität München; Klinikum Stuttgart; Ludwig-Maximilians-Universität München; Martin-Luther-Krankenhaus; Medical University of Vienna; St. Marien Hospital; Universitätsklinikum Tübingen; University Hospital Frankfurt; University Hospital Leipzig; University Hospital of Zurich; University of Erlangen-Nuremberg; University of Hohenheim",2018-05-28,43,https://www.altmetric.com/details/43653446,10.1007/s40629-018-0070-2,,,,30294520,,"",,,,,
News story,2018-12-25 09:15:25,"Science Alert","What Really Is Irritable Bowel Syndrome, And Can You Fix It?",United States,"",http://www.sciencealert.com/what-is-irritable-bowel-syndrome-and-what-can-i-do-about-it,"Irritable Bowel Syndrome","JAMA: Journal of the American Medical Association",,,Article,"11 Medical and Health Sciences; 1109 Neurosciences","Michigan Medicine",2015-03-03,274,https://www.altmetric.com/details/3751128,10.1001/jama.2015.0954,,,,25734736,,"",,,,,
News story,2018-12-18 18:39:00,"AGI.it","Il grano antico che viene dallAfrica sbarcadanoi quando molte certezze sono messe in discussione",Italy,"",https://www.agi.it/salute/grani_antichi_moderni_celiachia-4754564/post/2018-12-18/,"Presence of celiac disease epitopes in modern and old hexaploid wheat varieties: wheat breeding may have contributed to increased prevalence of celiac disease","Theoretical & Applied Genetics",,,Article,"07 Agricultural and Veterinary Sciences; 0703 Crop and Pasture Production","Erasmus MC; Leiden University Medical Center; Wageningen University & Research",2010-07-28,106,https://www.altmetric.com/details/463410,10.1007/s00122-010-1408-4,,,,20664999,PMC2963738,"",,,,,
